DATA_DATE,PAP_R1178743,PAP_R1181512,PAP_R1189461,PAP_R1204475,PAP_R1204628,PAP_R1223691,PAP_R1461686,PAP_R822706634,PAP_R826724172,PAP_R826745396,PAP_R826761629,PAP_R826765620,PAP_R826765624,PAP_R826770111,PAP_R826786345,PAP_R826794788,PAP_R826796092,PAP_R826796112,PAP_R826796135,PAP_R826806803,PAP_R826808117,PAP_R826808146,PAP_R826808218,PAP_R826808309,PAP_R826808338,PAP_R826808422,PAP_R826812806,PAP_R826815572,PAP_R826821099,PAP_R826821373,PAP_R826821375,PAP_R826821378,PAP_R826821380,PAP_R826824272,PAP_R826824424,PAP_R826825422,PAP_R826826203,PAP_R826829602,PAP_R826829623,PAP_R826830878,PAP_R826830888,PAP_R826831753,PAP_R826831911,PAP_R826832174,PAP_R826832216,PAP_R826832542,PAP_R826832545,PAP_R826832550,PAP_R826834069,PAP_R826837735,PAP_R826837792,PAP_R826838699,PAP_R826838951,PAP_R826839024,PAP_R826839228,PAP_R826839232,PAP_R826839305,PAP_R826839520,PAP_R826846895
2018-07-10,13480.76,6408.48,19663.53,2682.0,12461.28,78485.43,3691.35,27395.97,9194.07,18832.6,57922.02,80883.94,31850.64,81893.91,8476.2,11216.36,7990.82,8820.34,18029.73,11452.14,19348.29,14977.42,36702.93,13957.98,1009.37,8075.59,10284.9,7314.08,7317.82,7023.86,22995.05,3568.17,15574.24,35117.9,42330.01,43522.38,4732.72,22212.37,21296.13,5552.44,25585.19,19642.67,11324.57,27644.71,12255.49,21922.33,19278.8,1563.89,29264.36,16006.9,26766.97,4350.77,17841.26,38724.93,27551.8,26421.2,23925.28,18349.43,15298.25
2018-07-11,13481.68,6411.19,19680.1,2683.21,12468.39,78534.3,3691.58,27417.85,9199.11,18838.22,57950.23,80939.87,31854.09,81925.69,8486.58,11216.78,7992.36,8820.41,18029.73,11453.29,19357.91,14984.31,36719.36,13962.31,1009.87,8076.13,10291.33,7318.66,7321.37,7027.24,23001.95,3569.39,15581.42,35130.35,42333.88,43542.53,4732.74,22212.42,21296.28,5558.66,25585.19,19642.69,11324.57,27645.17,12260.69,21932.99,19289.26,1566.28,29269.49,16006.9,26767.37,4351.15,17842.68,38725.26,27561.18,26421.92,23925.29,18349.45,15302.69
2018-07-12,13482.71,6414.1,19695.24,2684.55,12475.48,78579.92,3691.88,27439.59,9204.2,18844.53,57978.71,81003.82,31861.59,81966.86,8495.45,11217.93,7992.42,8820.5,18029.73,11454.36,19368.58,14994.73,36737.55,13969.16,1010.59,8076.99,10297.69,7324.0,7325.95,7030.8,23008.7,3570.75,15597.81,35145.99,42350.47,43569.75,4732.75,22212.46,21296.67,5562.11,25585.2,19642.71,11324.57,27645.6,12267.76,21944.03,19303.59,1568.99,29274.46,16006.91,26770.69,4351.45,17843.16,38726.29,27568.05,26424.15,23925.31,18349.48,15308.12
2018-07-13,13483.72,6416.27,19710.34,2685.92,12482.57,78616.12,3692.15,27461.26,9210.12,18851.67,57987.59,81082.35,31870.86,82018.99,8499.97,11229.37,7993.32,8820.57,18045.95,11455.53,19379.44,15006.85,36758.04,13977.39,1011.58,8078.09,10304.33,7329.96,7330.71,7034.35,23016.48,3572.66,15615.72,35165.31,42363.42,43593.04,4732.77,22212.51,21297.13,5565.2,25585.2,19642.72,11324.57,27646.6,12273.11,21958.8,19320.98,1572.75,29280.29,16006.91,26774.85,4351.7,17844.87,38748.84,27575.15,26427.31,23925.34,18349.5,15313.97
2018-07-14,13485.09,6420.31,19733.43,2687.37,12489.67,78652.11,3692.44,27485.78,9215.57,18858.08,58007.69,81162.38,31878.51,82082.46,8502.29,11240.22,7999.63,8821.11,18064.52,11460.04,19391.52,15020.13,36777.86,13982.25,1012.5,8078.59,10311.74,7338.37,7333.69,7038.92,23027.59,3574.72,15639.58,35185.54,42384.15,43621.66,4732.79,22212.55,21297.71,5567.3,25585.21,19653.86,11324.57,27647.27,12280.11,21975.54,19339.28,1576.87,29286.21,16006.92,26781.78,4352.01,17846.17,38762.17,27582.96,26430.33,23925.37,18349.58,15320.79
2018-07-15,13486.51,6424.78,19758.37,2689.01,12496.84,78688.15,3692.7,27510.61,9221.48,18864.24,58035.66,81248.38,31887.27,82158.27,8509.51,11241.13,8003.37,8821.2,18064.52,11467.08,19405.23,15041.48,36796.66,13987.84,1013.93,8079.19,10316.19,7347.67,7336.06,7043.88,23040.09,3577.34,15661.69,35208.87,42400.15,43639.37,4732.81,22217.07,21298.38,5575.12,25585.21,19653.88,11324.57,27648.18,12285.66,21994.83,19359.52,1580.97,29292.73,16006.92,26788.32,4352.27,17852.92,38763.32,27591.34,26436.28,23925.42,18349.6,15326.69
2018-07-16,13487.98,6428.33,19784.87,2690.43,12503.98,78728.56,3692.96,27533.17,9227.54,18872.96,58063.77,81324.63,31895.71,82228.24,8513.13,11241.94,8005.53,8829.32,18064.52,11473.78,19418.98,15060.46,36819.85,13997.09,1015.19,8080.58,10319.3,7355.92,7341.79,7049.52,23052.93,3579.75,15682.38,35230.82,42425.28,43670.9,4732.82,22217.11,21300.36,5576.35,25585.22,19653.89,11330.79,27649.02,12292.59,22013.77,19378.33,1584.79,29299.14,16006.93,26792.56,4352.56,17854.41,38786.63,27598.96,26438.61,23925.43,18349.64,15333.04
2018-07-17,13488.92,6431.38,19809.35,2691.67,12511.16,78770.64,3693.19,27557.26,9233.07,18883.54,58091.94,81405.18,31907.21,82297.76,8517.33,11242.45,8020.06,8829.78,18064.52,11474.8,19431.15,15074.28,36846.45,14006.03,1017.19,8081.72,10322.91,7364.7,7348.02,7054.71,23064.99,3581.98,15706.1,35252.13,42445.0,43687.02,4732.84,22217.16,21300.85,5577.79,25585.23,19653.91,11330.79,27649.49,12297.86,22030.94,19397.76,1588.54,29305.28,16006.93,26798.11,4353.1,17855.96,38787.63,27605.99,26441.87,23925.45,18349.66,15340.11
2018-07-18,13489.97,6433.68,19842.19,2693.31,12518.36,78805.8,3693.34,27580.86,9239.04,18893.99,58120.1,81487.39,31918.12,82375.36,8519.24,11243.36,8020.19,8829.95,18064.52,11476.06,19446.75,15091.48,36871.95,14015.18,1018.98,8083.22,10325.52,7373.58,7354.39,7060.09,23080.34,3585.27,15732.35,35276.78,42470.4,43719.79,4732.86,22217.2,21301.44,5581.77,25585.23,19653.92,11330.79,27650.39,12303.56,22054.5,19418.63,1592.96,29312.43,16006.94,26804.64,4353.48,17857.8,38788.74,27614.38,26446.35,23925.46,18349.71,15347.1
2018-07-19,13491.0,6435.86,19877.24,2694.65,12525.55,78850.37,3693.5,27605.53,9245.36,18905.15,58148.28,81573.8,31929.77,82458.95,8520.7,11244.56,8021.54,8830.2,18070.16,11481.29,19464.7,15108.64,36898.56,14025.31,1020.72,8084.83,10331.86,7384.0,7361.12,7065.86,23093.6,3588.75,15759.5,35299.67,42495.37,43740.46,4732.88,22223.2,21302.12,5586.18,25585.24,19653.94,11346.38,27651.55,12310.02,22080.57,19442.35,1597.93,29319.88,16006.94,26811.75,4353.78,17859.85,38790.14,27626.2,26451.09,23925.47,18349.79,15354.16
2018-07-20,13492.22,6437.63,19913.51,2695.86,12532.8,78890.12,3693.7,27628.8,9251.79,18915.5,58176.29,81663.71,31942.58,82542.43,8522.32,11245.81,8036.5,8830.52,18092.89,11482.73,19485.13,15128.47,36922.75,14037.13,1022.68,8086.11,10337.93,7393.7,7367.76,7071.63,23108.32,3592.4,15790.41,35324.34,42525.32,43772.91,4732.89,22223.24,21302.88,5591.29,25585.24,19653.95,11350.91,27652.56,12315.5,22107.45,19462.83,1602.68,29327.27,16006.95,26820.26,4354.18,17860.63,38807.48,27656.72,26459.14,23925.56,18349.87,15361.67
2018-07-21,13493.29,6440.16,19953.15,2697.31,12540.05,78926.37,3693.9,27655.96,9257.9,18923.37,58204.06,81751.17,31956.79,82617.87,8523.92,11246.71,8039.74,8842.64,18104.79,11486.26,19506.29,15151.19,36940.45,14043.36,1024.41,8086.51,10343.78,7403.6,7372.32,7077.21,23126.67,3596.46,15819.81,35350.92,42576.84,43803.01,4732.91,22223.28,21303.63,5593.69,25585.25,19653.97,11354.81,27654.03,12322.57,22131.31,19483.33,1607.05,29334.62,16006.95,26830.84,4354.4,17863.34,38855.46,27684.11,26464.33,23925.58,18349.92,15368.72
2018-07-22,13494.42,6442.62,19982.68,2698.76,12547.38,78967.69,3694.11,27678.01,9263.83,18930.44,58247.87,81836.45,31967.49,82697.67,8525.12,11247.65,8051.97,8843.08,18107.11,11492.62,19527.0,15174.48,36960.4,14049.16,1026.55,8087.04,10349.95,7414.71,7375.89,7082.7,23145.35,3601.11,15847.06,35377.5,42611.85,43821.71,4732.93,22228.63,21304.83,5598.27,25596.35,19658.24,11361.51,27660.25,12329.54,22156.74,19504.82,1612.0,29341.76,16006.96,26840.61,4354.76,17865.74,38922.79,27694.07,26469.27,23925.59,18349.94,15375.69
2018-07-23,13495.39,6445.8,20020.77,2700.38,12554.72,79008.13,3694.32,27702.47,9270.33,18941.41,58299.15,81919.65,31978.0,82768.4,8526.62,11249.48,8058.72,8843.38,18121.14,11494.15,19547.04,15195.84,36986.69,14060.74,1028.19,8088.69,10356.09,7425.39,7382.12,7088.26,23158.5,3605.2,15870.0,35403.53,42653.23,43848.51,4732.94,22228.68,21329.41,5608.99,25596.36,19658.26,11375.37,27664.27,12335.15,22181.39,19525.11,1616.39,29349.14,16006.97,26847.93,4355.22,17866.64,38982.97,27703.42,26474.49,23925.6,18349.95,15382.72
2018-07-24,13496.05,6450.55,20057.54,2701.75,12562.08,79039.65,3694.53,27725.82,9276.51,18954.49,58335.78,82003.96,31989.13,82841.28,8528.2,11261.62,8060.22,8863.89,18149.51,11499.71,19568.15,15212.72,37013.17,14073.25,1029.75,8089.92,10362.16,7434.11,7388.48,7094.46,23172.79,3608.54,15894.12,35429.54,42676.07,43882.35,4732.96,22254.9,21361.43,5616.07,25596.36,19661.11,11391.87,27686.14,12342.28,22202.25,19543.94,1620.33,29356.05,16022.33,26854.78,4355.53,17870.14,39034.85,27713.13,26519.35,23925.61,18363.0,15390.47
2018-07-25,13496.67,6455.12,20093.61,2703.25,12569.5,79076.46,3694.73,27748.6,9280.12,18965.94,58363.29,82085.5,32000.14,82913.31,8529.55,11262.88,8061.7,8880.26,18182.11,11501.34,19590.67,15231.65,37035.12,14083.03,1030.95,8091.3,10367.75,7443.14,7394.75,7100.67,23187.15,3610.93,15926.57,NaN,42709.28,43911.71,4732.98,22282.78,21380.36,5622.24,25596.37,19669.05,11405.23,27703.92,12349.29,22220.67,19560.91,1624.26,29363.19,16022.34,26888.09,4355.89,17872.16,39099.45,27723.16,26524.08,23925.62,18387.79,15398.15
2018-07-26,13497.24,6459.95,20127.32,2704.73,12577.02,79112.38,3694.93,27772.95,9285.91,18979.22,58390.87,82166.56,32012.78,82991.19,8530.98,11264.87,8069.38,8908.44,18223.39,11503.44,19612.18,15251.31,37060.22,14092.72,1032.39,8092.88,10373.82,7453.32,7401.21,7107.28,23203.89,3614.03,15956.55,35450.98,42739.66,43939.87,4733.0,22304.76,21406.65,5625.08,25596.37,19672.48,11420.03,27709.83,12356.31,22241.05,19578.43,1628.62,29370.43,16022.34,26912.81,4356.31,17873.21,39183.49,27773.23,26570.87,23925.69,18419.97,15405.67
2018-07-27,13497.62,6465.38,20162.58,2706.3,12584.57,79166.43,3695.13,27795.39,9291.74,18990.38,58434.86,82254.73,32022.54,83068.59,8532.05,11276.14,8074.02,8942.28,18264.31,11508.58,19630.73,15272.05,37083.99,14102.91,1033.93,8094.44,10380.08,7463.53,7407.39,7113.05,23217.0,3617.55,15986.13,35479.72,42774.66,43960.93,4733.01,22332.55,21428.95,5627.74,25596.38,19683.23,11427.54,27726.84,12361.91,22265.84,19597.24,1632.99,29377.82,16054.61,26967.27,4356.67,17879.59,39258.65,27817.7,26628.31,23925.82,18448.01,15413.21
2018-07-28,13498.09,6470.59,20198.36,2707.94,12592.07,79210.84,3695.34,27819.05,9297.37,18997.53,58476.35,82341.2,32030.08,83139.91,8533.1,11277.02,8098.62,8983.01,18295.07,11509.71,19648.79,15289.55,37101.72,14107.63,1035.65,8094.95,10386.13,7475.35,7411.07,7120.3,23227.8,3621.06,16015.47,35507.37,42792.59,43991.49,4733.03,22360.73,21459.8,5635.92,25596.38,19744.65,11438.38,27775.5,12369.22,22288.87,19617.67,1636.94,29386.58,16064.18,27006.81,4357.02,17887.78,39349.01,27868.71,26687.87,23946.12,18480.02,15420.91
2018-07-29,13498.87,6475.25,20232.8,2709.49,12599.57,79257.1,3695.6,27843.66,9303.02,19004.55,58509.65,82426.18,32038.15,83206.36,8534.31,11278.07,8123.0,9015.18,18327.94,11516.95,19666.83,15308.98,37118.1,14113.44,1037.41,8095.39,10393.64,7486.19,7413.48,7125.82,23238.44,3624.66,16046.07,35534.09,42850.98,44006.28,4733.05,22384.75,21504.71,5642.81,25628.38,19822.78,11452.89,27816.79,12376.92,22314.35,19637.48,1641.12,29392.48,16087.67,27037.78,4357.35,17888.97,39433.48,27919.22,26717.84,23946.16,18510.79,15428.81
2018-07-30,13499.61,6479.9,20272.22,2711.14,12607.11,79299.73,3696.97,27867.72,9308.78,19015.67,58525.72,82511.59,32046.45,83271.77,8535.07,11278.94,8133.35,9028.77,18358.49,11518.31,19683.6,15326.52,37142.89,14124.3,1038.65,8096.69,10400.62,7496.09,7418.75,7131.25,23248.38,3628.51,16062.78,35559.91,42890.04,44038.04,4733.07,22407.57,21531.35,5647.98,25668.31,19877.58,11467.94,27848.27,12384.17,22338.04,19656.73,1644.96,29397.81,16087.68,27093.37,4357.8,17893.17,39472.21,27934.77,26759.22,23963.87,18543.3,15436.67
2018-07-31,13500.45,6484.75,20311.44,2712.86,12614.62,79341.94,3699.43,27890.64,9314.82,19027.48,58542.58,82594.96,32055.37,83331.0,8536.23,11280.38,8133.42,9059.83,18387.63,11529.85,19700.58,15343.66,37168.39,14134.44,1039.68,8097.8,10408.48,7505.3,7424.19,7137.18,23257.93,3631.47,16081.39,35584.99,42938.44,44061.22,4758.43,22417.17,21555.76,5653.63,25687.81,19922.9,11485.94,27891.58,12390.69,22356.82,19675.78,1647.65,29404.61,16087.69,27129.93,4358.12,17898.23,39494.89,27943.64,26778.76,23963.89,18543.33,15443.94
2018-08-01,13501.33,6488.7,20356.3,2714.52,12622.19,79379.81,3699.79,27914.55,9320.95,19039.66,58570.32,82680.68,32065.4,83390.45,8536.97,11292.43,8134.83,9090.81,18413.04,11535.27,19717.53,15359.14,37192.59,14143.99,1041.37,8099.25,10416.87,7514.63,7429.87,7142.44,23269.38,3634.83,16100.11,35610.43,42989.94,44096.24,4784.31,22448.62,21556.6,5657.87,25687.82,20000.18,11506.32,27925.95,12396.85,22378.32,19693.7,1651.23,29411.11,16087.69,27152.92,4358.45,17922.37,39514.83,27977.21,26781.97,23963.9,18576.08,15451.0
2018-08-02,13502.34,6493.93,20399.36,2715.94,12629.81,79416.35,3700.12,27939.39,9326.48,19050.53,58597.9,82764.07,32076.45,83447.6,8537.87,11293.17,8134.9,9113.67,18445.31,11536.66,19733.21,15374.81,37215.33,14154.38,1042.86,8100.4,10419.95,7523.38,7435.2,7147.65,23281.35,3637.51,16123.14,35635.41,43025.45,44118.24,4799.36,22478.8,21598.12,5664.63,25712.34,20049.2,11528.3,27965.42,12404.15,22400.02,19710.09,1654.49,29417.44,16087.7,27166.42,4358.76,17955.01,39559.64,28014.94,26810.8,23963.98,18604.82,15458.2
2018-08-03,13503.5,6499.64,20441.43,2717.7,12637.46,79454.68,3700.44,27964.9,9333.0,19062.28,58625.69,82851.57,32088.42,83508.91,8538.63,11294.3,8145.55,9138.59,18485.87,11541.11,19751.42,15393.72,37237.71,14162.41,1044.1,8101.54,10428.81,7533.95,7441.33,7154.16,23294.05,3640.51,16143.37,35660.93,43058.42,44149.04,4799.38,22504.56,21637.41,5669.83,25767.45,20063.82,11554.97,28007.68,12411.72,22424.36,19729.95,1658.6,29422.19,16128.63,27202.58,4359.13,17974.62,39617.68,28063.5,26852.38,23964.06,18642.61,15465.26
2018-08-04,13504.36,6505.32,20488.66,2719.48,12645.59,79495.8,3700.78,27990.45,9338.83,19070.76,58656.49,82922.84,32098.01,83580.54,8539.63,11296.19,8145.61,9168.22,18525.61,11546.97,19770.06,15414.01,37255.4,14168.51,1046.55,8101.97,10433.9,7544.95,7444.75,7160.76,23309.23,3643.75,16170.5,35689.69,43112.24,44169.89,4799.4,22537.99,21673.81,5675.47,25842.88,20112.73,11577.27,28068.34,12418.88,22449.71,19748.75,1662.54,29428.34,16158.32,27267.97,4359.35,18011.31,39700.97,28114.11,26905.51,23964.1,18681.98,15472.84
2018-08-05,13505.28,6510.64,20525.33,2721.28,12654.5,79535.63,3701.07,28014.84,9343.74,19078.99,58671.83,82987.35,32106.74,83657.29,8540.65,11308.24,8145.68,9187.49,18556.44,11559.17,19788.81,15432.04,37275.29,14173.87,1048.53,8102.42,10439.2,7556.81,7447.03,7167.27,23324.52,3647.58,16193.71,35718.59,43154.08,44205.24,4799.41,22573.73,21718.93,5681.83,25892.78,20185.3,11594.48,28096.53,12426.39,22475.69,19768.0,1666.39,29434.56,16163.47,27332.96,4359.66,18031.27,39780.66,28159.38,26955.44,23993.09,18715.23,15480.18
2018-08-06,13505.8,6515.0,20573.78,2722.93,12662.13,79586.68,3701.34,28038.08,9349.01,19090.78,58707.43,83067.35,32115.96,83723.19,8541.73,11314.64,8167.17,9209.94,18589.93,11564.28,19807.72,15449.98,37298.85,14184.87,1050.64,8103.9,10446.28,7567.16,7453.14,7173.78,23336.46,3651.4,16215.04,35744.53,43176.3,44235.37,4799.43,22603.04,21762.97,5683.36,25933.2,20257.66,11610.06,28142.25,12434.13,22496.12,19787.79,1670.77,29441.42,16179.27,27387.54,4359.88,18046.49,39863.05,28202.14,26999.41,23993.1,18715.26,15487.72
2018-08-07,13506.99,6520.99,20620.42,2724.53,12669.88,79626.51,3701.62,28061.53,9354.28,19104.4,58758.02,83143.7,32126.44,83793.52,8542.9,11315.62,8195.49,9244.94,18630.07,11586.51,19827.76,15471.07,37329.39,14196.28,1052.49,8105.87,10451.52,7579.31,7459.97,7180.27,23353.36,3655.01,16243.89,35772.39,43204.19,44266.89,4799.45,22631.97,21806.27,5685.17,25975.61,20321.84,11632.58,28206.54,12442.2,22523.39,19807.55,1675.65,29448.89,16215.83,27452.51,4360.3,18065.38,39938.28,28244.62,27057.44,24025.02,18748.14,15495.89
2018-08-08,13509.36,6525.92,20666.02,2726.4,12678.2,79666.1,3701.87,28084.47,9359.69,19116.07,58808.37,83231.68,32137.3,83866.52,8543.57,11316.52,8230.56,9279.24,18669.95,11606.8,19848.17,15494.19,37362.3,14208.49,1054.88,8107.4,10457.46,7590.97,7466.66,7186.84,23369.7,3658.9,16272.64,35800.29,43246.23,44299.26,4818.11,22656.48,21864.53,5691.41,26018.37,20388.65,11658.28,28268.35,12450.42,22547.82,19828.72,1680.0,29456.75,16251.5,27526.44,4360.64,18091.88,40012.49,28298.14,27109.59,24085.49,18799.06,15503.29
2018-08-09,13513.99,6530.52,20708.72,2728.04,12686.54,79707.83,3702.11,28108.22,9365.01,19128.57,58858.14,83317.69,32148.66,83942.65,8544.94,11318.03,8258.5,9313.28,18709.84,11611.81,19869.53,15514.63,37394.16,14220.51,1057.04,8108.67,10461.66,7604.47,7473.62,7192.41,23384.49,3662.31,16302.03,35827.83,43304.85,44328.64,4843.45,22688.5,21927.92,5698.95,26075.33,20460.59,11688.52,28334.55,12458.89,22573.59,19847.3,1683.7,29463.46,16304.18,27583.89,4360.91,18114.45,40088.24,28344.87,27169.02,24125.7,18856.93,15510.34
2018-08-10,13519.04,6535.6,20751.39,2729.66,12696.21,79748.15,3702.36,28130.6,9370.71,19141.05,58903.09,83411.97,32159.57,84015.81,8545.78,11326.47,8289.39,9346.68,18744.6,11620.91,19891.14,15531.87,37425.19,14231.03,1058.81,8109.95,10466.76,7615.07,7480.27,7198.41,23399.54,3665.11,16336.56,35855.4,43345.46,44357.42,4868.79,22729.25,21959.47,5704.16,26150.86,20507.19,11704.34,28372.5,12467.04,22598.83,19868.08,1686.33,29471.67,16343.47,27644.09,4361.42,18127.55,40133.51,28373.87,27218.45,24125.71,18893.94,15517.61
2018-08-11,13524.33,6540.63,20790.13,2731.07,12705.43,79787.58,3702.64,28153.57,9375.98,19148.44,58948.04,83506.03,32168.56,84093.83,8546.85,11338.55,8322.7,9383.57,18784.38,11625.97,19910.93,15548.7,37450.18,14235.68,1060.76,8110.35,10473.54,7625.76,7484.03,7204.54,23422.13,3669.19,16366.22,35885.3,43386.99,44388.07,4887.4,22759.98,21998.23,5705.98,26210.92,20507.21,11723.61,28400.33,12475.14,22621.13,19887.66,1689.66,29479.25,16386.75,27717.27,4361.78,18132.76,40178.01,28383.09,27270.43,24125.75,18918.64,15525.19
2018-08-12,13529.69,6544.4,20827.0,2732.7,12713.32,79822.16,3702.92,28177.06,9381.79,19155.18,58997.89,83600.34,32174.88,84170.37,8547.56,11339.3,8349.24,9419.43,18824.02,11635.19,19930.75,15569.71,37473.82,14240.48,1062.6,8110.86,10478.36,7637.09,7487.15,7209.69,23437.22,3672.44,16391.53,35914.82,43443.71,44410.89,4887.41,22783.59,22025.13,5716.11,26222.72,20507.23,11735.31,28431.42,12481.27,22643.61,19909.02,1693.11,29487.59,16426.61,27792.63,4362.0,18133.96,40235.69,28409.86,27296.51,24151.04,18938.74,15531.41
2018-08-13,13535.2,6548.73,20867.59,2734.33,12721.23,79866.79,3703.17,28198.66,9387.92,19166.48,59047.4,83691.14,32185.2,84237.98,8548.72,11340.41,8386.26,9448.89,18863.51,11660.4,19948.41,15586.02,37498.86,14249.98,1063.93,8112.2,10484.06,7645.44,7492.81,7215.34,23447.62,3675.29,16413.89,35940.16,43480.17,44444.59,4887.43,22814.89,22057.35,5719.46,26222.86,20512.28,11747.36,28467.7,12487.39,22666.14,19927.53,1695.36,29494.45,16461.41,27842.41,4362.4,18138.25,40292.95,28417.53,27345.34,24200.77,18972.35,15537.78
2018-08-14,13540.58,6552.56,20910.66,2735.88,12729.17,79914.45,3703.41,28221.55,9393.24,19179.66,59096.33,83777.98,32197.07,84309.53,8549.38,11342.38,8401.73,9473.77,18903.12,11677.36,19966.51,15604.65,37522.8,14260.6,1065.8,8113.53,10490.35,7655.79,7498.93,7222.24,23459.34,3677.71,16444.7,35966.19,43529.65,44469.94,4887.44,22850.8,22098.26,5723.7,26262.7,20525.66,11762.32,28501.89,12494.23,22689.0,19947.8,1697.97,29501.7,16508.76,27848.34,4363.0,18139.14,40362.39,28453.75,27395.34,24200.78,19010.0,15545.38
2018-08-15,13545.14,6556.19,20954.18,2737.46,12737.13,79951.17,3703.66,28243.01,9399.28,19191.81,59140.91,83865.66,32208.54,84383.17,8549.83,11353.63,8417.53,9500.05,18942.64,11684.39,19984.25,15624.53,37547.45,14270.41,1067.4,8114.81,10496.51,7665.2,7505.38,7228.39,23472.33,3681.27,16483.84,35992.82,43595.04,44502.43,4887.46,22854.39,22140.2,5726.85,26312.89,20529.94,11772.84,28549.71,12505.91,22710.41,19966.96,1700.97,29513.45,16563.45,27889.03,4363.25,18140.13,40444.75,28461.91,27437.85,24200.79,19044.05,15553.71
2018-08-16,13550.41,6559.9,20993.28,2739.02,12745.13,79987.33,3703.87,28265.15,9404.55,19201.72,59184.93,83951.62,32217.3,84451.56,8550.94,11355.47,8432.62,9533.37,18982.14,11715.48,20000.99,15640.89,37568.28,14279.82,1069.1,8116.12,10501.9,7674.81,7510.81,7233.97,23482.43,3684.38,16513.59,36017.8,43662.78,44518.7,4887.48,22854.49,22174.66,5730.24,26368.16,20529.95,11774.59,28583.06,12518.81,22728.93,19985.11,1703.46,29530.32,16595.59,27942.61,4363.61,18141.95,40502.46,28483.21,27479.04,24222.45,19061.16,15560.68
2018-08-17,13555.26,6563.63,21031.52,2740.4,12753.19,80029.59,3704.04,28286.84,9410.02,19210.5,59234.66,84045.36,32227.55,84521.43,8551.5,11367.54,8453.28,9566.8,19021.64,11751.09,20017.68,15656.11,37590.91,14289.19,1070.93,8117.56,10507.13,7684.99,7516.69,7240.96,23491.4,3687.27,16541.72,36043.7,43718.66,44545.11,4887.49,22861.36,22219.55,5733.13,26410.6,20532.66,11777.36,28606.33,12524.99,22748.39,20005.53,1706.17,29541.6,16628.09,27982.1,4364.0,18155.52,40562.6,28489.97,27523.52,24222.47,19090.92,15567.69
2018-08-18,13560.67,6567.5,21070.8,2741.69,12761.26,80070.75,3704.23,28308.84,9415.62,19216.73,59271.8,84129.2,32235.19,84587.03,8552.27,11368.44,8477.95,9599.91,19061.12,11752.09,20033.2,15670.76,37608.54,14293.93,1072.49,8118.0,10513.13,7695.15,7519.61,7246.8,23499.69,3690.43,16571.56,36071.0,43742.92,44571.81,4887.51,22887.12,22262.15,5737.82,26452.96,20542.33,11780.18,28644.51,12532.77,22765.67,20021.03,1708.45,29546.39,16655.55,27987.3,4364.38,18175.77,40641.68,28509.25,27567.67,24222.51,19119.39,15575.36
2018-08-19,13565.56,6570.53,21102.13,2743.13,12769.34,80110.32,3704.39,28330.46,9421.55,19223.11,59320.2,84216.22,32243.09,84642.35,8552.9,11369.94,8500.69,9633.33,19100.55,11765.49,20049.72,15685.36,37626.01,14299.35,1074.53,8118.41,10520.23,7703.7,7522.37,7251.94,23509.75,3693.8,16595.98,36098.31,43767.17,44588.28,4887.53,22895.9,22299.03,5744.57,26498.73,20572.5,11790.15,28687.69,12540.67,22784.22,20039.38,1711.12,29556.14,16663.45,28036.81,4364.69,18189.52,40719.02,28550.88,27589.4,24222.55,19155.25,15581.58
2018-08-20,13570.32,6573.81,21141.8,2744.69,12777.45,80163.86,3704.52,28354.08,9427.5,19233.41,59368.24,84305.13,32254.35,84710.82,8553.77,11382.67,8511.63,9666.43,19139.96,11767.35,20066.77,15701.22,37647.33,14308.67,1076.42,8119.89,10525.83,7712.76,7528.37,7258.95,23521.35,3696.84,16623.49,36123.82,43804.87,44605.26,4887.54,22895.95,22355.43,5751.96,26540.74,20583.95,11805.85,28734.18,12548.55,22803.72,20057.1,1713.47,29567.89,16669.86,28070.18,4365.02,18218.38,40798.92,28572.53,27626.57,24222.61,19180.9,15588.31
2018-08-21,13575.61,6576.84,21176.14,2746.14,12785.6,80214.92,3704.67,28377.47,9433.8,19243.3,59416.47,84388.64,32264.42,84784.9,8554.82,11383.42,8524.15,9699.78,19179.18,11768.88,20084.16,15716.78,37668.74,14319.16,1078.5,8121.24,10533.26,7720.91,7534.61,7265.55,23530.72,3699.13,16647.79,36149.6,43833.76,44637.57,4887.56,22895.99,22408.66,5754.59,26551.6,20626.91,11818.15,28787.47,12556.6,22823.66,20076.43,1715.77,29578.53,16683.97,28115.12,4365.19,18220.77,40876.2,28620.66,27683.49,24222.73,19193.27,15596.1
2018-08-22,13580.21,6580.22,21195.6,2747.64,12793.87,80251.83,3704.82,28397.91,9440.01,19252.02,59460.06,84451.82,32267.53,84836.35,8555.88,11384.03,8524.21,9732.89,19218.65,11789.13,20097.0,15725.3,37688.66,14326.26,1079.76,8121.88,10538.66,7726.73,7538.71,7270.07,23537.8,3700.67,16659.38,36167.76,43847.93,44651.99,4887.58,22896.04,22419.83,5755.52,26551.6,20638.13,11826.18,28796.91,12564.15,22836.5,20090.36,1717.1,29588.86,16683.98,28138.69,4365.44,18222.14,40937.06,28639.37,27684.15,24222.87,19193.3,15601.2
